Circuit delay: 868.304 ps

Gate slacks:
NAND-11211: 102.13 ps
NAND-11212: 86.8304 ps
NOT-11213: 117.339 ps
NAND-11214: 128.563 ps
NOT-11215: 102.039 ps
NAND-11216: 113.234 ps
NOT-11217: 122.48 ps
NAND-11218: 133.704 ps
NOT-11219: 107.18 ps
NAND-11220: 118.375 ps
AND-11222: 195.849 ps
AND-11223: 185.643 ps
AND-11224: 195.849 ps
AND-11225: 185.643 ps
AND-11226: 195.849 ps
AND-11227: 185.643 ps
AND-11228: 195.849 ps
AND-11229: 185.643 ps
NOT-11231: 97.5212 ps
NAND-11232: 108.707 ps
NAND-11233: 86.8304 ps
NAND-11236: 102.13 ps
NAND-11239: 86.8304 ps
NAND-11242: 117.339 ps
NAND-11243: 102.039 ps
NAND-11244: 122.48 ps
NAND-11245: 107.18 ps
NOT-11246: 200.548 ps
NAND-11250: 97.5212 ps
OR-11252: 185.643 ps
OR-11257: 185.643 ps
NAND-11260: 117.339 ps
NAND-11261: 102.039 ps
NAND-11262: 122.48 ps
NAND-11263: 107.18 ps
NOT-11264: 86.8304 ps
NAND-11265: 98.0256 ps
NOT-11267: 102.13 ps
NAND-11268: 113.355 ps
NOT-11269: 86.8304 ps
NAND-11270: 98.0256 ps
NAND-11272: 97.5212 ps
NOT-11277: 102.039 ps
AND-11278: 117.339 ps
NOT-11279: 107.18 ps
AND-11280: 122.48 ps
NAND-11282: 86.8304 ps
NOT-11283: 185.643 ps
NAND-11284: 102.13 ps
NAND-11285: 86.8304 ps
NOT-11286: 185.643 ps
AND-11288: 102.039 ps
AND-11289: 107.18 ps
NOT-11290: 97.5212 ps
NAND-11291: 108.746 ps
NAND-11292: 86.8304 ps
NAND-11293: 102.13 ps
NAND-11294: 86.8304 ps
NAND-11295: 97.5212 ps
NOT-11296: 86.8304 ps
NOT-11297: 86.8304 ps
AND-11298: 102.13 ps
OR-11299: 102.039 ps
OR-11302: 107.18 ps
NAND-11307: 97.5212 ps
AND-11308: 86.8304 ps
AND-11309: 86.8304 ps
NAND-11312: 118.355 ps
NAND-11313: 113.214 ps
NOT-11314: 102.039 ps
NOT-11315: 107.18 ps
AND-11316: 97.5212 ps
OR-11317: 86.8304 ps
NAND-11320: 107.18 ps
NAND-11321: 102.039 ps
OR-11323: 86.8304 ps
NAND-11327: 107.18 ps
NAND-11328: 102.039 ps
NAND-11329: 98.0059 ps
NOT-11331: 86.8304 ps
NOT-11333: 107.18 ps
NOT-11334: 102.039 ps
NAND-11335: 86.8304 ps
NAND-11336: 98.0059 ps
NOT-11337: 86.8304 ps
NAND-11338: 86.8304 ps
NAND-11339: 86.8304 ps
NOT-11340: 86.8304 ps
NAND-11341: 86.8304 ps
NOT-11342: 86.8304 ps

Critical path:
INPUT-18,BUFF-676,NOT-1194,BUFF-1906,NOT-2315,AND-2931,OR-3328,BUFF-5015,NOT-6114,NAND-6654,NAND-7272,AND-8515,NOR-9220,NOT-9721,NAND-9876,NAND-10003,NOT-10205,NAND-10265,NAND-10344,NOT-10544,NAND-10627,NAND-10701,NOT-10825,NAND-10863,NAND-10902,NOT-10963,NAND-10987,NAND-11018,NOT-11075,NAND-11099,NAND-11130,NOT-11187,NAND-11212,NAND-11239,NOT-11269,NAND-11285,NAND-11294,NOT-11297,AND-11309,OR-11317,NOT-11331,NAND-11335,NAND-11338,NOT-11340,OUTPUT-11340
