Circuit delay: 2230 ps

Gate slacks:
INPUT-EAX_REG_30__SCAN_IN: 2089.95 ps
INPUT-EAX_REG_31__SCAN_IN: 2198.25 ps
INPUT-EBX_REG_0__SCAN_IN: 1577.2 ps
INPUT-EBX_REG_1__SCAN_IN: 1574.05 ps
INPUT-EBX_REG_2__SCAN_IN: 1600.02 ps
INPUT-EBX_REG_3__SCAN_IN: 1613.92 ps
INPUT-EBX_REG_4__SCAN_IN: 1662.97 ps
INPUT-EBX_REG_5__SCAN_IN: 1669.22 ps
INPUT-EBX_REG_6__SCAN_IN: 1713.63 ps
INPUT-EBX_REG_7__SCAN_IN: 1741.67 ps
INPUT-EBX_REG_8__SCAN_IN: 1769.69 ps
INPUT-EBX_REG_9__SCAN_IN: 1797.72 ps
INPUT-EBX_REG_10__SCAN_IN: 1825.75 ps
INPUT-EBX_REG_11__SCAN_IN: 1853.78 ps
INPUT-EBX_REG_12__SCAN_IN: 1881.86 ps
INPUT-EBX_REG_13__SCAN_IN: 1881.86 ps
INPUT-EBX_REG_14__SCAN_IN: 1881.86 ps
INPUT-EBX_REG_15__SCAN_IN: 1893.71 ps
INPUT-EBX_REG_16__SCAN_IN: 1893.37 ps
INPUT-EBX_REG_17__SCAN_IN: 1893.31 ps
INPUT-EBX_REG_18__SCAN_IN: 1893.37 ps
INPUT-EBX_REG_19__SCAN_IN: 1896.45 ps
INPUT-EBX_REG_20__SCAN_IN: 1960.52 ps
INPUT-EBX_REG_21__SCAN_IN: 1963.68 ps
INPUT-EBX_REG_22__SCAN_IN: 1993.3 ps
INPUT-EBX_REG_23__SCAN_IN: 2027.75 ps
INPUT-EBX_REG_24__SCAN_IN: 2038.66 ps
INPUT-EBX_REG_25__SCAN_IN: 2073.11 ps
INPUT-EBX_REG_26__SCAN_IN: 2081.19 ps
INPUT-EBX_REG_27__SCAN_IN: 2103.07 ps
INPUT-EBX_REG_28__SCAN_IN: 2126.94 ps
INPUT-EBX_REG_29__SCAN_IN: 2133.78 ps
INPUT-EBX_REG_30__SCAN_IN: 2198.98 ps
INPUT-EBX_REG_31__SCAN_IN: 1936.71 ps
INPUT-REIP_REG_0__SCAN_IN: 2341.39 ps
INPUT-REIP_REG_1__SCAN_IN: 1472.31 ps
INPUT-REIP_REG_2__SCAN_IN: 1472.31 ps
INPUT-REIP_REG_3__SCAN_IN: 1472.31 ps
INPUT-REIP_REG_4__SCAN_IN: 1525.61 ps
INPUT-REIP_REG_5__SCAN_IN: 1525.61 ps
INPUT-REIP_REG_6__SCAN_IN: 1582.11 ps
INPUT-REIP_REG_7__SCAN_IN: 1582.11 ps
INPUT-REIP_REG_8__SCAN_IN: 1638.9 ps
INPUT-REIP_REG_9__SCAN_IN: 1638.9 ps
INPUT-REIP_REG_10__SCAN_IN: 1695.69 ps
INPUT-REIP_REG_11__SCAN_IN: 1695.69 ps
INPUT-REIP_REG_12__SCAN_IN: 1752.49 ps
INPUT-REIP_REG_13__SCAN_IN: 1752.49 ps
INPUT-REIP_REG_14__SCAN_IN: 1809.28 ps
INPUT-REIP_REG_15__SCAN_IN: 1809.28 ps
INPUT-REIP_REG_16__SCAN_IN: 1866.08 ps
INPUT-REIP_REG_17__SCAN_IN: 1866.08 ps
INPUT-REIP_REG_18__SCAN_IN: 1921.66 ps
INPUT-REIP_REG_19__SCAN_IN: 1921.66 ps
INPUT-REIP_REG_20__SCAN_IN: 1978.31 ps
INPUT-REIP_REG_21__SCAN_IN: 1978.31 ps
INPUT-REIP_REG_22__SCAN_IN: 2035.1 ps
INPUT-REIP_REG_23__SCAN_IN: 2035.1 ps
INPUT-REIP_REG_24__SCAN_IN: 2091.89 ps
INPUT-REIP_REG_25__SCAN_IN: 2091.89 ps
INPUT-REIP_REG_26__SCAN_IN: 2148.68 ps
INPUT-REIP_REG_27__SCAN_IN: 2148.68 ps
INPUT-REIP_REG_28__SCAN_IN: 2172 ps
INPUT-REIP_REG_29__SCAN_IN: 2239.28 ps
INPUT-REIP_REG_30__SCAN_IN: 2250.72 ps
INPUT-REIP_REG_31__SCAN_IN: 2308.99 ps
INPUT-BYTEENABLE_REG_3__SCAN_IN: 2394.93 ps
INPUT-BYTEENABLE_REG_2__SCAN_IN: 2410.65 ps
INPUT-BYTEENABLE_REG_1__SCAN_IN: 2394.93 ps
INPUT-BYTEENABLE_REG_0__SCAN_IN: 2410.65 ps
INPUT-W_R_N_REG_SCAN_IN: 2403.86 ps
INPUT-FLUSH_REG_SCAN_IN: 2066.33 ps
INPUT-MORE_REG_SCAN_IN: 2113.3 ps
INPUT-STATEBS16_REG_SCAN_IN: 1187.24 ps
INPUT-REQUESTPENDING_REG_SCAN_IN: 2286.75 ps
INPUT-D_C_N_REG_SCAN_IN: 2391.41 ps
INPUT-M_IO_N_REG_SCAN_IN: 2403.86 ps
INPUT-CODEFETCH_REG_SCAN_IN: 2399.74 ps
INPUT-ADS_N_REG_SCAN_IN: 2415.84 ps
INPUT-READREQUEST_REG_SCAN_IN: 2404.95 ps
OUTPUT-BE_N_REG_3__SCAN_IN: 2453 ps
OUTPUT-BE_N_REG_2__SCAN_IN: 2453 ps
OUTPUT-BE_N_REG_1__SCAN_IN: 2453 ps
OUTPUT-BE_N_REG_0__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_29__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_28__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_27__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_26__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_25__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_24__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_23__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_22__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_21__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_20__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_19__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_18__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_17__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_16__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_15__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_14__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_13__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_12__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_11__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_10__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_9__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_8__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_7__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_6__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_5__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_4__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_3__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_2__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_1__SCAN_IN: 2453 ps
OUTPUT-ADDRESS_REG_0__SCAN_IN: 2453 ps
OUTPUT-W_R_N_REG_SCAN_IN: 2453 ps
OUTPUT-D_C_N_REG_SCAN_IN: 2453 ps
OUTPUT-M_IO_N_REG_SCAN_IN: 2453 ps
OUTPUT-ADS_N_REG_SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_31__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_30__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_29__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_28__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_27__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_26__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_25__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_24__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_23__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_22__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_21__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_20__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_19__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_18__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_17__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_16__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_15__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_14__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_13__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_12__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_11__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_10__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_9__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_8__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_7__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_6__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_5__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_4__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_3__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_2__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_1__SCAN_IN: 2453 ps
OUTPUT-DATAO_REG_0__SCAN_IN: 2453 ps
OUTPUT-U13252: 2107.49 ps
OUTPUT-U13251: 2107.49 ps
OUTPUT-U13250: 2107.49 ps
OUTPUT-U13249: 2107.49 ps
OUTPUT-U13094: 1908.62 ps
OUTPUT-U13093: 1908.62 ps
OUTPUT-U13092: 1908.62 ps
OUTPUT-U13091: 1908.62 ps
OUTPUT-U13090: 1908.62 ps
OUTPUT-U13089: 1908.62 ps
OUTPUT-U13088: 1908.62 ps
OUTPUT-U13087: 1908.62 ps
OUTPUT-U13086: 1908.62 ps
OUTPUT-U13085: 1908.62 ps
OUTPUT-U13084: 1908.62 ps
OUTPUT-U13083: 1908.62 ps
OUTPUT-U13082: 1908.62 ps
OUTPUT-U13081: 1908.62 ps
OUTPUT-U13080: 1908.62 ps
OUTPUT-U13079: 1908.62 ps
OUTPUT-U13078: 1908.62 ps
OUTPUT-U13077: 1908.62 ps
OUTPUT-U13076: 1908.62 ps
OUTPUT-U13075: 1908.62 ps
OUTPUT-U13074: 1908.62 ps
OUTPUT-U13073: 1908.62 ps
OUTPUT-U13072: 1908.62 ps
OUTPUT-U13071: 1908.62 ps
OUTPUT-U13070: 1908.62 ps
OUTPUT-U13069: 1908.62 ps
OUTPUT-U13068: 1908.62 ps
OUTPUT-U13067: 1908.62 ps
OUTPUT-U13066: 1908.62 ps
OUTPUT-U13065: 1908.62 ps
OUTPUT-U13064: 2048.5 ps
OUTPUT-U13095: 2048.5 ps
OUTPUT-U12935: 2276.97 ps
OUTPUT-U13096: 2185.01 ps
OUTPUT-U13248: 2185.01 ps
OUTPUT-U13034: 2191.14 ps
OUTPUT-U13035: 2191.14 ps
OUTPUT-U13036: 2191.14 ps
OUTPUT-U13037: 2191.14 ps
OUTPUT-U13038: 2191.14 ps
OUTPUT-U13039: 2191.14 ps
OUTPUT-U13040: 2191.14 ps
OUTPUT-U13041: 2191.14 ps
OUTPUT-U13042: 2191.14 ps
OUTPUT-U13043: 2191.14 ps
OUTPUT-U13044: 2191.14 ps
OUTPUT-U13045: 2191.14 ps
OUTPUT-U13046: 2191.14 ps
OUTPUT-U13047: 2191.14 ps
OUTPUT-U13048: 2191.14 ps
OUTPUT-U13049: 2191.14 ps
OUTPUT-U13050: 2191.14 ps
OUTPUT-U13051: 2191.14 ps
OUTPUT-U13052: 2191.14 ps
OUTPUT-U13053: 2191.14 ps
OUTPUT-U13054: 2191.14 ps
OUTPUT-U13055: 2191.14 ps
OUTPUT-U13056: 2191.14 ps
OUTPUT-U13057: 2191.14 ps
OUTPUT-U13058: 2191.14 ps
OUTPUT-U13059: 2191.14 ps
OUTPUT-U13060: 2191.14 ps
OUTPUT-U13061: 2191.14 ps
OUTPUT-U13062: 2191.14 ps
OUTPUT-U13063: 2191.14 ps
OUTPUT-U9534: 721.874 ps
OUTPUT-U12936: 2266.99 ps
OUTPUT-U8260: 708.419 ps
OUTPUT-U8261: 692.655 ps
OUTPUT-U8259: 519.841 ps
OUTPUT-U8258: 519.841 ps
OUTPUT-U8257: 519.841 ps
OUTPUT-U8256: 519.841 ps
OUTPUT-U8255: 519.841 ps
OUTPUT-U8254: 519.841 ps
OUTPUT-U8253: 519.841 ps
OUTPUT-U8252: 519.841 ps
OUTPUT-U8251: 452.9 ps
OUTPUT-U8250: 452.9 ps
OUTPUT-U8249: 452.9 ps
OUTPUT-U8248: 452.9 ps
OUTPUT-U8247: 452.9 ps
OUTPUT-U8246: 452.9 ps
OUTPUT-U8245: 452.9 ps
OUTPUT-U8244: 452.9 ps
OUTPUT-U8243: 458.941 ps
OUTPUT-U8242: 458.941 ps
OUTPUT-U8241: 458.941 ps
OUTPUT-U8240: 458.941 ps
OUTPUT-U8239: 458.941 ps
OUTPUT-U8238: 458.941 ps
OUTPUT-U8237: 458.941 ps
OUTPUT-U8236: 458.941 ps
OUTPUT-U8235: 452.9 ps
OUTPUT-U8234: 452.9 ps
OUTPUT-U8233: 452.9 ps
OUTPUT-U8232: 452.9 ps
OUTPUT-U8231: 452.9 ps
OUTPUT-U8230: 452.9 ps
OUTPUT-U8229: 452.9 ps
OUTPUT-U8228: 452.9 ps
OUTPUT-U8227: 458.941 ps
OUTPUT-U8226: 458.941 ps
OUTPUT-U8225: 458.941 ps
OUTPUT-U8224: 458.941 ps
OUTPUT-U8223: 458.941 ps
OUTPUT-U8222: 458.941 ps
OUTPUT-U8221: 458.941 ps
OUTPUT-U8220: 458.941 ps
OUTPUT-U8219: 452.9 ps
OUTPUT-U8218: 452.9 ps
OUTPUT-U8217: 452.9 ps
OUTPUT-U8216: 452.9 ps
OUTPUT-U8215: 452.9 ps
OUTPUT-U8214: 452.9 ps
OUTPUT-U8213: 452.9 ps
OUTPUT-U8212: 452.9 ps
OUTPUT-U8211: 458.941 ps
OUTPUT-U8210: 458.941 ps
OUTPUT-U8209: 458.941 ps
OUTPUT-U8208: 458.941 ps
OUTPUT-U8207: 458.941 ps
OUTPUT-U8206: 458.941 ps
OUTPUT-U8205: 458.941 ps
OUTPUT-U8204: 458.941 ps
OUTPUT-U8203: 452.9 ps
OUTPUT-U8202: 452.9 ps
OUTPUT-U8201: 452.9 ps
OUTPUT-U8200: 452.9 ps
OUTPUT-U8199: 452.9 ps
OUTPUT-U8198: 452.9 ps
OUTPUT-U8197: 452.9 ps
OUTPUT-U8196: 452.9 ps
OUTPUT-U8195: 488.319 ps
OUTPUT-U8194: 488.319 ps
OUTPUT-U8193: 488.319 ps
OUTPUT-U8192: 488.319 ps
OUTPUT-U8191: 488.319 ps
OUTPUT-U8190: 488.319 ps
OUTPUT-U8189: 488.319 ps
OUTPUT-U8188: 488.319 ps
OUTPUT-U9536: 420.464 ps
OUTPUT-U9537: 420.464 ps
OUTPUT-U9538: 420.464 ps
OUTPUT-U9539: 420.464 ps
OUTPUT-U9540: 420.464 ps
OUTPUT-U9541: 420.464 ps
OUTPUT-U9542: 420.464 ps
OUTPUT-U9543: 420.464 ps
OUTPUT-U8187: 453.876 ps
OUTPUT-U8186: 453.876 ps
OUTPUT-U8185: 453.876 ps
OUTPUT-U8184: 453.876 ps
OUTPUT-U8183: 453.876 ps
OUTPUT-U8182: 453.876 ps
OUTPUT-U8181: 453.876 ps
OUTPUT-U8180: 453.876 ps
OUTPUT-U8179: 447.816 ps
OUTPUT-U8178: 447.816 ps
OUTPUT-U8177: 447.816 ps
OUTPUT-U8176: 447.816 ps
OUTPUT-U8175: 447.816 ps
OUTPUT-U8174: 447.816 ps
OUTPUT-U8173: 447.816 ps
OUTPUT-U8172: 447.816 ps
OUTPUT-U9544: 426.52 ps
OUTPUT-U9545: 426.52 ps
OUTPUT-U9546: 426.52 ps
OUTPUT-U9547: 426.52 ps
OUTPUT-U9548: 426.52 ps
OUTPUT-U9549: 426.52 ps
OUTPUT-U9550: 426.52 ps
OUTPUT-U9551: 426.52 ps
OUTPUT-U8171: 447.816 ps
OUTPUT-U8170: 447.816 ps
OUTPUT-U8169: 447.816 ps
OUTPUT-U8168: 447.816 ps
OUTPUT-U8167: 447.816 ps
OUTPUT-U8166: 447.816 ps
OUTPUT-U8165: 447.816 ps
OUTPUT-U8164: 447.816 ps
OUTPUT-U8163: 453.876 ps
OUTPUT-U8162: 453.876 ps
OUTPUT-U8161: 453.876 ps
OUTPUT-U8160: 453.876 ps
OUTPUT-U8159: 453.876 ps
OUTPUT-U8158: 453.876 ps
OUTPUT-U8157: 453.876 ps
OUTPUT-U8156: 453.876 ps
OUTPUT-U8155: 447.816 ps
OUTPUT-U8154: 447.816 ps
OUTPUT-U8153: 447.816 ps
OUTPUT-U8152: 447.816 ps
OUTPUT-U8151: 447.816 ps
OUTPUT-U8150: 447.816 ps
OUTPUT-U8149: 447.816 ps
OUTPUT-U8148: 447.816 ps
OUTPUT-U9304: 1094.39 ps
OUTPUT-U13247: 1020.59 ps
OUTPUT-U13246: 1033.96 ps
OUTPUT-U13245: 1048.95 ps
OUTPUT-U13244: 1127.56 ps
OUTPUT-U12937: 812.985 ps
OUTPUT-U13243: 629.575 ps
OUTPUT-U13242: 709.2 ps
OUTPUT-U13241: 803.67 ps
OUTPUT-U13240: 814.021 ps
OUTPUT-U9419: 968.026 ps
OUTPUT-U13033: 760.009 ps
OUTPUT-U12942: 711.922 ps
OUTPUT-U12941: 723.72 ps
OUTPUT-U12940: 624.261 ps
OUTPUT-U12939: 622.265 ps
OUTPUT-U9517: 578.003 ps
OUTPUT-U9518: 536.792 ps
OUTPUT-U12938: 436.966 ps
OUTPUT-U9519: 464.712 ps
OUTPUT-U9520: 427.118 ps
OUTPUT-U9521: 402.995 ps
OUTPUT-U9522: 395.791 ps
OUTPUT-U9523: 357.235 ps
OUTPUT-U9524: 311.027 ps
OUTPUT-U9525: 344.917 ps
OUTPUT-U9526: 362.604 ps
OUTPUT-U9527: 352.744 ps
OUTPUT-U9528: 339.626 ps
OUTPUT-U9529: 343.527 ps
OUTPUT-U9530: 319.963 ps
OUTPUT-U9570: 263.947 ps
OUTPUT-U9579: 280.619 ps
OUTPUT-U9531: 286.944 ps
OUTPUT-U8126: 227.984 ps
OUTPUT-U9532: 357.446 ps
OUTPUT-U9576: 329.829 ps
OUTPUT-U8132: 302.594 ps
OUTPUT-U8131: 288.767 ps
OUTPUT-U9558: 314.534 ps
OUTPUT-U9562: 322.383 ps
OUTPUT-U9567: 325.53 ps
OUTPUT-U9418: 936.637 ps
OUTPUT-U13031: 755.501 ps
OUTPUT-U13032: 698.514 ps
OUTPUT-U12931: 679.218 ps
OUTPUT-U12932: 618.371 ps
OUTPUT-U12933: 577.099 ps
OUTPUT-U9554: 539.199 ps
OUTPUT-U8142: 523.385 ps
OUTPUT-U12934: 436.966 ps
OUTPUT-U9514: 437.897 ps
OUTPUT-U8143: 358.498 ps
OUTPUT-U8128: 357.784 ps
OUTPUT-U8144: 355.568 ps
OUTPUT-U8145: 317.012 ps
OUTPUT-U8146: 270.804 ps
OUTPUT-U8147: 303.443 ps
OUTPUT-U9553: 302.086 ps
OUTPUT-U9552: 317.86 ps
OUTPUT-U8263: 299.416 ps
OUTPUT-U8134: 283.11 ps
OUTPUT-U9515: 262.68 ps
OUTPUT-U8136: 223 ps
OUTPUT-U8125: 262.691 ps
OUTPUT-U9516: 271.037 ps
OUTPUT-U9571: 250.333 ps
OUTPUT-U8262: 263.303 ps
OUTPUT-U8130: 289.605 ps
OUTPUT-U8133: 296.287 ps
OUTPUT-U9575: 262.825 ps
OUTPUT-U9535: 226.013 ps
OUTPUT-U8141: 292.208 ps
OUTPUT-U7539: 259.372 ps
OUTPUT-U13030: 791.123 ps
OUTPUT-U13029: 791.123 ps
OUTPUT-U13028: 791.123 ps
OUTPUT-U13027: 791.123 ps
OUTPUT-U13026: 791.123 ps
OUTPUT-U13025: 791.123 ps
OUTPUT-U13024: 791.123 ps
OUTPUT-U13023: 791.123 ps
OUTPUT-U13022: 791.123 ps
OUTPUT-U13021: 791.123 ps
OUTPUT-U13020: 791.123 ps
OUTPUT-U13019: 791.123 ps
OUTPUT-U13018: 791.123 ps
OUTPUT-U13017: 791.123 ps
OUTPUT-U13016: 791.123 ps
OUTPUT-U13015: 791.123 ps
OUTPUT-U13014: 791.123 ps
OUTPUT-U13013: 791.123 ps
OUTPUT-U13012: 791.123 ps
OUTPUT-U13011: 791.123 ps
OUTPUT-U13010: 791.123 ps
OUTPUT-U13009: 791.123 ps
OUTPUT-U13008: 791.123 ps
OUTPUT-U13007: 791.123 ps
OUTPUT-U13006: 791.123 ps
OUTPUT-U13005: 791.123 ps
OUTPUT-U13004: 791.123 ps
OUTPUT-U13003: 791.123 ps
OUTPUT-U13002: 791.123 ps
OUTPUT-U13001: 791.123 ps
OUTPUT-U13000: 791.123 ps
OUTPUT-U12999: 1196.63 ps
OUTPUT-U12968: 1196.63 ps
OUTPUT-U12969: 1196.63 ps
OUTPUT-U12970: 1196.63 ps
OUTPUT-U12971: 1196.63 ps
OUTPUT-U12972: 1196.63 ps
OUTPUT-U12973: 1196.63 ps
OUTPUT-U12974: 1196.63 ps
OUTPUT-U12975: 1196.63 ps
OUTPUT-U12976: 1196.63 ps
OUTPUT-U12977: 1196.63 ps
OUTPUT-U12978: 1196.63 ps
OUTPUT-U12979: 1196.63 ps
OUTPUT-U12980: 1196.63 ps
OUTPUT-U12981: 1196.63 ps
OUTPUT-U12982: 1196.63 ps
OUTPUT-U12983: 1169.77 ps
OUTPUT-U12984: 1169.77 ps
OUTPUT-U12985: 1169.77 ps
OUTPUT-U12986: 1169.77 ps
OUTPUT-U12987: 1169.77 ps
OUTPUT-U12988: 1169.77 ps
OUTPUT-U12989: 1169.77 ps
OUTPUT-U12990: 1169.77 ps
OUTPUT-U12991: 1169.77 ps
OUTPUT-U12992: 1169.77 ps
OUTPUT-U12993: 1169.77 ps
OUTPUT-U12994: 1169.77 ps
OUTPUT-U12995: 1169.77 ps
OUTPUT-U12996: 1169.77 ps
OUTPUT-U12997: 1169.77 ps
OUTPUT-U12998: 1241.91 ps
OUTPUT-U12967: 950.348 ps
OUTPUT-U12965: 782.907 ps
OUTPUT-U12966: 756.135 ps
OUTPUT-U12947: 706.624 ps
OUTPUT-U12946: 645.776 ps
OUTPUT-U12945: 604.504 ps
OUTPUT-U12944: 605.819 ps
OUTPUT-U9493: 582.377 ps
OUTPUT-U12943: 494.281 ps
OUTPUT-U9494: 479.818 ps
OUTPUT-U9495: 402.896 ps
OUTPUT-U9577: 398.892 ps
OUTPUT-U9496: 433.234 ps
OUTPUT-U9497: 425.404 ps
OUTPUT-U9498: 356.031 ps
OUTPUT-U9499: 344.551 ps
OUTPUT-U9500: 359.281 ps
OUTPUT-U9501: 345.266 ps
OUTPUT-U9502: 353.354 ps
OUTPUT-U9573: 310.516 ps
OUTPUT-U9503: 292.237 ps
OUTPUT-U9504: 287.846 ps
OUTPUT-U9568: 316.865 ps
OUTPUT-U9505: 284.756 ps
OUTPUT-U9506: 284.73 ps
OUTPUT-U9507: 274.105 ps
OUTPUT-U9508: 300.545 ps
OUTPUT-U9509: 282.286 ps
OUTPUT-U9510: 302.744 ps
OUTPUT-U9511: 226.013 ps
OUTPUT-U9512: 280.124 ps
OUTPUT-U9563: 274.489 ps
OUTPUT-U12964: 757.509 ps
OUTPUT-U12962: 757.509 ps
OUTPUT-U12963: 756.135 ps
OUTPUT-U12952: 706.624 ps
OUTPUT-U12951: 645.776 ps
OUTPUT-U12950: 604.504 ps
OUTPUT-U12949: 605.819 ps
OUTPUT-U9484: 582.377 ps
OUTPUT-U12948: 494.281 ps
OUTPUT-U9485: 479.818 ps
OUTPUT-U8277: 388.096 ps
OUTPUT-U8129: 385.189 ps
OUTPUT-U8276: 419.522 ps
OUTPUT-U8275: 411.685 ps
OUTPUT-U8274: 342.328 ps
OUTPUT-U8273: 330.848 ps
OUTPUT-U9486: 359.281 ps
OUTPUT-U9487: 345.266 ps
OUTPUT-U8272: 339.642 ps
OUTPUT-U8135: 296.813 ps
OUTPUT-U8271: 278.829 ps
OUTPUT-U8270: 273.617 ps
OUTPUT-U8269: 302.886 ps
OUTPUT-U8268: 271.037 ps
OUTPUT-U8267: 271.168 ps
OUTPUT-U8266: 276.327 ps
OUTPUT-U8265: 305.284 ps
OUTPUT-U9488: 282.286 ps
OUTPUT-U8264: 289.199 ps
OUTPUT-U9489: 226.013 ps
OUTPUT-U9490: 280.124 ps
OUTPUT-U9557: 771.575 ps
OUTPUT-U12961: 830.781 ps
OUTPUT-U9371: 769.204 ps
OUTPUT-U12956: 742.432 ps
OUTPUT-U9370: 692.921 ps
OUTPUT-U9303: 632.074 ps
OUTPUT-U12955: 577.099 ps
OUTPUT-U12954: 592.116 ps
OUTPUT-U9473: 582.377 ps
OUTPUT-U12953: 480.566 ps
OUTPUT-U9474: 479.818 ps
OUTPUT-U8286: 373.297 ps
OUTPUT-U7538: 357.784 ps
OUTPUT-U8285: 405.811 ps
OUTPUT-U8284: 384.246 ps
OUTPUT-U8283: 328.625 ps
OUTPUT-U8282: 303.443 ps
OUTPUT-U9478: 359.281 ps
OUTPUT-U9479: 345.266 ps
OUTPUT-U9480: 353.354 ps
OUTPUT-U9572: 310.516 ps
OUTPUT-U9556: 317.551 ps
OUTPUT-U9555: 287.846 ps
OUTPUT-U9569: 306.984 ps
OUTPUT-U9481: 284.756 ps
OUTPUT-U8281: 271.168 ps
OUTPUT-U8280: 260.38 ps
OUTPUT-U8279: 286.714 ps
OUTPUT-U9482: 282.286 ps
OUTPUT-U8278: 289.199 ps
OUTPUT-U9483: 226.013 ps
OUTPUT-U9574: 280.124 ps
OUTPUT-U8140: 286.461 ps
OUTPUT-U12960: 2127.83 ps
OUTPUT-U13239: 2163.31 ps
OUTPUT-U12959: 2127.83 ps
OUTPUT-U13238: 2163.31 ps
OUTPUT-U13237: 2182.26 ps
OUTPUT-U13236: 1367.34 ps
OUTPUT-U13235: 1367.34 ps
OUTPUT-U13234: 2185.01 ps
OUTPUT-U13233: 1337.7 ps
OUTPUT-U13232: 2152.92 ps
OUTPUT-U13231: 2107.49 ps
OUTPUT-U12958: 1347.2 ps
OUTPUT-U12957: 2195.33 ps
OUTPUT-U13230: 1343.42 ps
OUTPUT-U13229: 1343.42 ps
AND-U7535: 583.248 ps
NAND-U7536: 315.085 ps
NAND-U7537: 966.174 ps
NAND-U7538: 357.784 ps
NAND-U7539: 259.372 ps
NOR-U7540: 1353.77 ps
AND-U7541: 796.89 ps
NAND-U7542: 868.296 ps
AND-U7543: 1091.82 ps
AND-U7544: 303.443 ps
NOR-U7545: 1028.81 ps
AND-U7546: 270.804 ps
AND-U7547: 786.131 ps
AND-U7548: 844.587 ps
AND-U7549: 870.875 ps
AND-U7550: 1347.44 ps
AND-U7551: 1347.44 ps
AND-U7552: 1380.48 ps
AND-U7553: 1380.48 ps
AND-U7554: 1380.48 ps
AND-U7555: 1263.16 ps
AND-U7556: 916.892 ps
AND-U7557: 791.123 ps
AND-U7558: 881.65 ps
AND-U7559: 449.688 ps
AND-U7560: 449.688 ps
AND-U7561: 353.997 ps
AND-U7562: 245.16 ps
AND-U7563: 922.425 ps
NAND-U7564: 400.015 ps
NAND-U7565: 315.085 ps
NAND-U7566: 408.054 ps
NAND-U7567: 317.042 ps
